,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,Difference
14,MalcolmX-LastAnswersAndInterviews,2,2.22,2,2.134694232,2,0
15,MalcolmX-LastAnswersAndInterviews,2,2.31,2,2.067577158,2,0
22,MalcolmX-LastAnswersAndInterviews,2,2.423333333,2,2.510007849,2,0
20,MalcolmX-LastAnswersAndInterviews,2,2.31,2,2.268193746,2,0
18,MalcolmX-LastAnswersAndInterviews,2,2.35,2,2.194316217,2,0
22,MalcolmX-LastAnswersAndInterviews,2,2.366666667,2,2.289903723,2,0
14,MalcolmX-LastAnswersAndInterviews,2,2.346666667,2,2.136826017,2,0
15,MalcolmX-LastAnswersAndInterviews,2,2.413333333,2,2.531299469,2,0
23,MalcolmX-MessagetotheGrassRoots,2,2.143333333,2,2.204474505,2,0
25,MalcolmX-MessagetotheGrassRoots,2,2.193333333,2,2.066231555,2,0
18,MalcolmX-MessagetotheGrassRoots,2,2.48,2,2.386837417,2,0
17,MalcolmX-MessagetotheGrassRoots,2,2.146666667,2,2.231068325,2,0
23,MalcolmX-MessagetotheGrassRoots,2,2.256666667,2,2.221572902,2,0
26,MalcolmX-MessagetotheGrassRoots,2,2.396666667,2,2.081090853,2,0
16,MalcolmX-MessagetotheGrassRoots,2,3.11,2,2.758005888,2,0
0,MalcolmX-MessagetotheGrassRoots,2,2.446666667,2,2.088101736,2,0
25,MalcolmX-MessagetotheGrassRoots,2,2.413333333,2,2.299117689,2,0
1,MalcolmX-MessagetotheGrassRoots,2,2.25,2,2.654668862,2,0
0,MalcolmX-MessagetotheGrassRoots,2,2.2,2,2.229267568,2,0
27,MalcolmX-MessagetotheGrassRoots,2,2.413333333,2,2.405688639,2,0
19,MalcolmX-MessagetotheGrassRoots,2,2.296666667,2,2.183665245,2,0
16,MalcolmX-MessagetotheGrassRoots,2,2.37,2,2.191391763,2,0
26,MalcolmX-MessagetotheGrassRoots,2,2.116666667,2,1.984351006,2,0
17,MalcolmX-MessagetotheGrassRoots,2,2.25,2,2.207929586,2,0
13,MalcolmX-MessagetotheGrassRoots,2,2.45,2,2.375151249,2,0
22,MalcolmX-MessagetotheGrassRoots,2,2.3,2,2.22512062,2,0
18,MalcolmX-MessagetotheGrassRoots,2,2.203333333,2,2.428114563,2,0
32,MalcolmX-MessagetotheGrassRoots,2,2.413333333,2,2.280067176,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.34,2,2.18020006,2,0
0,MalcolmX-MessagetotheGrassRoots,2,2.576666667,2,2.364635263,2,0
20,MalcolmX-MessagetotheGrassRoots,2,2.12,2,2.027974769,2,0
19,MalcolmX-MessagetotheGrassRoots,2,2.226666667,2,2.082361374,2,0
22,MalcolmX-MessagetotheGrassRoots,2,2.31,2,2.070632028,2,0
17,MalcolmX-MessagetotheGrassRoots,2,2.223333333,2,2.214014673,2,0
18,MalcolmX-MessagetotheGrassRoots,2,2.14,2,2.295517616,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.416666667,2,2.217892224,2,0
26,MalcolmX-MessagetotheGrassRoots,2,2.496666667,2,2.303431434,2,0
17,MalcolmX-MessagetotheGrassRoots,2,2.263333333,2,2.19793076,2,0
30,MalcolmX-MessagetotheGrassRoots,2,2.556666667,2,2.267686463,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.19,2,2.002421785,2,0
24,MalcolmX-MessagetotheGrassRoots,2,2.103333333,2,2.249499536,2,0
22,MalcolmX-MessagetotheGrassRoots,2,2.81,2,2.624103194,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.166666667,2,2.158073675,2,0
31,MalcolmX-MessagetotheGrassRoots,2,2.583333333,2,2.302613893,2,0
27,MalcolmX-MessagetotheGrassRoots,2,2.326666667,2,2.19515713,2,0
17,MalcolmX-MessagetotheGrassRoots,2,2.336666667,2,2.22780578,2,0
24,MalcolmX-MessagetotheGrassRoots,2,2.163333333,2,2.372491674,2,0
0,MalcolmX-MessagetotheGrassRoots,2,2.363333333,2,2.236225203,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.34,2,2.476673717,2,0
18,MalcolmX-MessagetotheGrassRoots,2,2.176666667,2,2.108800865,2,0
18,MalcolmX-MessagetotheGrassRoots,2,2.213333333,2,2.182023002,2,0
23,MalcolmX-MessagetotheGrassRoots,2,2.256666667,2,2.229262199,2,0
26,MalcolmX-MessagetotheGrassRoots,2,2.22,2,2.377677975,2,0
22,MalcolmX-MessagetotheGrassRoots,2,3.116666667,2,3.356526229,2,0
14,MalcolmX-MessagetotheGrassRoots,2,2.636666667,2,2.101424245,2,0
15,MalcolmX-MessagetotheGrassRoots,2,2.323333333,2,2.18052961,2,0
0,MalcolmX-MessagetotheGrassRoots,2,2.51,2,2.229304368,2,0
16,MalcolmX-MessagetotheGrassRoots,2,2.296666667,2,2.326975024,2,0
26,MalcolmX-MessagetotheGrassRoots,2,2.186666667,2,2.337155771,2,0
17,MalcolmX-MessagetotheGrassRoots,2,2.413333333,2,2.433005304,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.423333333,2,2.524035138,2,0
25,MalcolmX-MessagetotheGrassRoots,2,2.28,2,2.25848834,2,0
1,MalcolmX-MessagetotheGrassRoots,2,2.33,2,2.344213056,2,0
23,MalcolmX-MessagetotheGrassRoots,2,2.363333333,2,2.248435531,2,0
27,MalcolmX-MessagetotheGrassRoots,2,2.453333333,2,2.31180784,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.19,2,2.235377878,2,0
16,MalcolmX-MessagetotheGrassRoots,2,2.346666667,2,2.339988417,2,0
24,MalcolmX-MessagetotheGrassRoots,2,2.51,2,2.639143714,2,0
0,MalcolmX-MessagetotheGrassRoots,2,2.43,2,2.626763267,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.686666667,2,2.64446288,2,0
21,MalcolmX-MessagetotheGrassRoots,2,2.53,2,2.507219701,2,0
29,MalcolmX-ProspectsForFreedomin1965,2,2.46,2,2.376276116,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.803333333,2,2.357855281,2,0
25,MalcolmX-ProspectsForFreedomin1965,2,2.52,2,1.828739202,2,0
29,MalcolmX-ProspectsForFreedomin1965,2,2.97,2,2.368133519,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,3.243333333,2,2.292543007,2,0
19,MalcolmX-ProspectsForFreedomin1965,2,2.38,2,1.941350017,2,0
22,MalcolmX-ProspectsForFreedomin1965,2,2.363333333,2,1.759628896,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.846666667,2,2.418411097,2,0
29,MalcolmX-ProspectsForFreedomin1965,2,2.463333333,2,2.178195601,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.35,2,1.911052723,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.193333333,2,2.135788487,2,0
22,MalcolmX-ProspectsForFreedomin1965,2,3.083333333,2,2.049865346,2,0
30,MalcolmX-ProspectsForFreedomin1965,2,2.523333333,2,2.605892198,2,0
23,MalcolmX-ProspectsForFreedomin1965,2,2.153333333,2,2.190462177,2,0
20,MalcolmX-ProspectsForFreedomin1965,2,2.766666667,2,2.460198473,2,0
20,MalcolmX-ProspectsForFreedomin1965,2,2.536666667,2,2.02531365,1,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.573333333,2,2.047708115,2,0
15,MalcolmX-ProspectsForFreedomin1965,2,2.276666667,2,2.033831294,2,0
25,MalcolmX-ProspectsForFreedomin1965,2,3.073333333,2,2.263501982,2,0
25,MalcolmX-ProspectsForFreedomin1965,2,2.81,2,2.169652891,2,0
26,MalcolmX-ProspectsForFreedomin1965,2,2.526666667,2,2.220447997,2,0
25,MalcolmX-ProspectsForFreedomin1965,2,2.42,2,1.794032404,2,0
20,MalcolmX-ProspectsForFreedomin1965,2,2.176666667,2,1.942067809,2,0
23,MalcolmX-ProspectsForFreedomin1965,2,2.336666667,2,2.275330555,2,0
38,MalcolmX-ProspectsForFreedomin1965,2,3.133333333,2,2.261590774,2,0
23,MalcolmX-ProspectsForFreedomin1965,2,2.106666667,2,1.834952069,2,0
25,MalcolmX-ProspectsForFreedomin1965,2,2.576666667,2,1.668164324,2,0
20,MalcolmX-ProspectsForFreedomin1965,2,2.58,2,2.087548645,2,0
34,MalcolmX-ProspectsForFreedomin1965,2,2.83,2,2.586904785,2,0
33,MalcolmX-ProspectsForFreedomin1965,2,2.603333333,2,2.161357062,2,0
32,MalcolmX-ProspectsForFreedomin1965,2,2.723333333,2,1.996019634,2,0
21,MalcolmX-ProspectsForFreedomin1965,2,2.513333333,2,1.761161797,1,0
26,MalcolmX-ProspectsForFreedomin1965,2,2.333333333,2,1.927199305,2,0
28,MalcolmX-ProspectsForFreedomin1965,2,2.483333333,2,2.220994028,2,0
26,MalcolmX-ProspectsForFreedomin1965,2,2.526666667,2,2.188418543,2,0
29,MalcolmX-ProspectsForFreedomin1965,2,2.486666667,2,2.166882619,2,0
16,MalcolmX-ProspectsForFreedomin1965,2,2.46,2,2.000278749,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.623333333,2,2.422149124,2,0
31,MalcolmX-ProspectsForFreedomin1965,2,2.173333333,2,2.1647196,2,0
23,MalcolmX-ProspectsForFreedomin1965,2,2.306666667,2,1.763683112,2,0
26,MalcolmX-ProspectsForFreedomin1965,2,3.073333333,2,2.341638961,2,0
26,MalcolmX-ProspectsForFreedomin1965,2,2.026666667,2,2.244147161,2,0
30,MalcolmX-ProspectsForFreedomin1965,2,2.293333333,2,2.121728202,2,0
27,MalcolmX-ProspectsForFreedomin1965,2,2.903333333,2,2.402275608,2,0
24,MalcolmX-ProspectsForFreedomin1965,2,2.26,2,1.97710713,2,0
29,MalcolmX-ProspectsForFreedomin1965,2,2.376666667,2,2.067255241,2,0
18,MalcolmX-ProspectsForFreedomin1965,2,2.406666667,2,2.206338936,2,0
22,MalcolmX-ProspectsForFreedomin1965,2,2.873333333,2,1.904218882,2,0
27,MalcolmX-ProspectsForFreedomin1965,2,2.233333333,2,2.028183736,2,0
30,MalcolmX-ProspectsForFreedomin1965,2,2.793333333,2,2.284771179,2,0
23,MalcolmX-ProspectsForFreedomin1965,2,2.603333333,2,2.31241601,2,0
21,MalcolmX-ProspectsForFreedomin1965,2,2.393333333,2,2.444515511,2,0
26,MalcolmX-ProspectsForFreedomin1965,2,2.35,2,2.672558906,2,0
18,MalcolmX-TheBallotortheBullet,2,3.313333333,2,2.967490933,2,0
14,MalcolmX-TheBallotortheBullet,2,3.926666667,2,3.841773668,2,0
15,MalcolmX-TheBallotortheBullet,2,3.316666667,2,3.873411692,2,0
13,MalcolmX-TheBallotortheBullet,2,3.013333333,2,3.787973136,2,0
17,MalcolmX-TheBallotortheBullet,2,3.19,2,3.809204297,2,0
11,MalcolmX-TheBallotortheBullet,2,3.356666667,2,3.641783802,2,0
21,MalcolmX-TheBallotortheBullet,2,3.446666667,2,3.572656973,2,0
16,MalcolmX-TheBallotortheBullet,2,2.76,2,3.154631058,2,0
16,MalcolmX-TheBallotortheBullet,2,3.04,2,3.387651266,2,0
14,MalcolmX-TheBallotortheBullet,2,2.913333333,2,3.347844142,2,0
14,MalcolmX-TheBallotortheBullet,2,3.07,2,3.718781447,2,0
12,MalcolmX-TheBallotortheBullet,2,2.7,2,3.790394119,2,0
14,MalcolmX-TheBallotortheBullet,2,3.3,2,3.795216893,2,0
12,MalcolmX-TheBallotortheBullet,2,3.263333333,2,3.434101601,2,0
18,MalcolmX-TheBallotortheBullet,2,3.246666667,2,3.809081235,2,0
14,MalcolmX-TheBallotortheBullet,2,3.05,2,3.27832813,2,0
12,MalcolmX-TheBallotortheBullet,2,2.586666667,2,3.260751055,2,0
16,MalcolmX-TheBallotortheBullet,2,3.583333333,2,3.520855441,2,0
18,MalcolmX-TheBallotortheBullet,2,3.203333333,2,3.708862089,2,0
14,MalcolmX-TheBallotortheBullet,2,3.3,2,3.683041597,2,0
16,MalcolmX-TheBallotortheBullet,2,3.123333333,2,3.118061487,2,0
10,MalcolmX-TheBallotortheBullet,2,3.55,2,3.483678728,2,0
19,MalcolmX-TheBallotortheBullet,2,3.913333333,2,3.985197979,5,0
16,MalcolmX-TheBallotortheBullet,2,2.443333333,2,3.120931628,2,0
26,MalcolmX-TheBallotortheBullet,2,3.71,2,3.719323755,2,0
12,MalcolmX-TheBallotortheBullet,2,3.01,2,3.452386587,2,0
15,MalcolmX-TheBallotortheBullet,2,3.386666667,2,3.673109384,2,0
14,MalcolmX-TheBallotortheBullet,2,2.99,2,3.48396667,2,0
22,MalcolmX-TheBallotortheBullet,2,4.233333333,2,4.03930411,2,0
17,MalcolmX-TheBallotortheBullet,2,4.03,2,3.504380076,2,0
16,MalcolmX-TheBallotortheBullet,2,2.923333333,2,3.312465888,2,0
21,MalcolmX-TheBallotortheBullet,2,4.52,2,3.864261506,2,0
17,MalcolmX-TheBallotortheBullet,2,3.193333333,2,3.160407034,2,0
14,MalcolmX-TheBallotortheBullet,2,3.143333333,2,3.391826807,2,0
14,MalcolmX-TheBallotortheBullet,2,3.023333333,2,3.427666212,2,0
12,MalcolmX-TheBallotortheBullet,2,3.956666667,2,4.000026819,5,0
13,MalcolmX-TheBallotortheBullet,2,2.783333333,2,3.59331513,2,0
14,MalcolmX-TheBallotortheBullet,2,3.456666667,2,3.490664411,2,0
15,MalcolmX-TheBallotortheBullet,2,3.663333333,2,3.709155461,2,0
16,MalcolmX-TheBallotortheBullet,2,3.126666667,2,3.719955093,2,0
22,MalcolmX-TheBallotortheBullet,2,4.106666667,2,4.022441929,3,0
15,MalcolmX-TheBallotortheBullet,2,3.65,2,3.297576252,2,0
11,MalcolmX-TheBallotortheBullet,2,2.846666667,2,3.842148889,2,0
19,MalcolmX-TheBallotortheBullet,2,2.983333333,2,2.744871373,2,0
15,MalcolmX-TheBallotortheBullet,2,3.28,2,2.701131383,2,0
18,MalcolmX-TheBallotortheBullet,2,3.366666667,2,3.557696462,2,0
19,MalcolmX-TheBallotortheBullet,2,2.72,2,3.090803218,2,0
14,MalcolmX-TheBallotortheBullet,2,3.073333333,2,3.965162833,5,0
30,MalcolmX-TheBlackRevolution,2,3.306666667,2,3.479458595,3,0
31,MalcolmX-TheBlackRevolution,2,3.623333333,2,4.190698103,3,0
33,MalcolmX-TheBlackRevolution,2,3.593333333,2,4.479582372,5,0
32,MalcolmX-TheBlackRevolution,2,3.153333333,2,4.155679693,5,0
36,MalcolmX-TheBlackRevolution,2,2.843333333,2,2.877312524,3,0
29,MalcolmX-TheBlackRevolution,2,2.72,2,3.52939766,3,0
26,MalcolmX-TheBlackRevolution,2,3.386666667,2,4.290602631,3,0
30,MalcolmX-TheBlackRevolution,2,2.863333333,2,4.146302543,5,0
25,MalcolmX-TheBlackRevolution,2,3.023333333,2,3.286866668,3,0
27,MalcolmX-TheBlackRevolution,2,3.13,2,4.214200968,5,0
35,MalcolmX-TheBlackRevolution,2,3.106666667,2,3.349593437,3,0
40,MalcolmX-TheBlackRevolution,2,2.926666667,2,3.707422056,2,0
22,MalcolmX-TheBlackRevolution,2,3.143333333,2,4.081597834,2,0
33,MalcolmX-TheBlackRevolution,2,3.256666667,2,4.190319125,5,0
29,MalcolmX-TheBlackRevolution,2,2.53,2,3.436166871,3,0
21,MalcolmX-TheBlackRevolution,2,3.413333333,2,3.557043622,3,0
29,MalcolmX-TheBlackRevolution,2,3.096666667,2,3.85383735,5,0
24,MalcolmX-TheBlackRevolution,2,3.49,2,4.484888767,5,0
33,MalcolmX-TheBlackRevolution,2,3.453333333,2,3.863190494,5,0
37,MalcolmX-TheBlackRevolution,2,3.28,2,3.500498921,3,0
35,MalcolmX-TheBlackRevolution,2,3.1,2,3.455440713,3,0
38,MalcolmX-TheBlackRevolution,2,3.426666667,2,3.933105802,3,0
35,MalcolmX-TheBlackRevolution,2,3.8,2,4.504921081,5,0
28,MalcolmX-TheBlackRevolution,2,2.9,2,3.056409223,5,0
21,MalcolmX-TheBlackRevolution,2,2.82,2,3.966710259,3,0
30,MalcolmX-TheBlackRevolution,2,2.576666667,2,3.744947791,3,0
25,MalcolmX-TheHarlemHateGang,2,2.353333333,2,1.916190472,2,0
19,MalcolmX-TheHarlemHateGang,2,2.476666667,2,1.85638989,2,0
24,MalcolmX-TheHarlemHateGang,2,2.31,2,2.024444042,2,0
24,MalcolmX-TheHarlemHateGang,2,2.23,2,1.979268376,2,0
7,MalcolmX-TheHarlemHateGang,2,2.36,2,2.086046734,2,0
17,MalcolmX-TheHarlemHateGang,2,2.24,2,1.526843554,2,0
17,MalcolmX-TheHarlemHateGang,2,2.733333333,2,2.235481761,2,0
14,MalcolmX-TheHarlemHateGang,2,2.533333333,2,2.008688187,2,0
24,MalcolmX-TheHarlemHateGang,2,2.283333333,2,1.733612585,2,0
21,MalcolmX-TheHarlemHateGang,2,2.413333333,2,1.781711168,2,0
20,MalcolmX-TheHarlemHateGang,2,2.093333333,2,1.882019253,2,0
22,MalcolmX-TheHarlemHateGang,2,2.316666667,2,1.755440023,2,0
3,MalcolmX-TheHarlemHateGang,2,2.526666667,2,1.923854757,2,0
23,MalcolmX-TheHarlemHateGang,2,2.493333333,2,1.909429245,2,0
22,MalcolmX-TheHarlemHateGang,2,2.036666667,2,1.626748597,2,0
22,MalcolmX-TheHarlemHateGang,2,2.356666667,2,1.801087018,2,0
21,MalcolmX-TheHarlemHateGang,2,2.23,2,1.822729994,2,0
3,MalcolmX-TheHarlemHateGang,2,2.04,2,1.698392371,2,0
4,MalcolmX-TheHarlemHateGang,2,2.393333333,2,1.930367847,2,0
21,MalcolmX-TheHarlemHateGang,2,2.133333333,2,1.513825353,2,0
19,MalcolmX-TheHarlemHateGang,2,2.48,2,1.967729937,2,0
27,MalcolmX-TheHarlemHateGang,2,2.453333333,2,2.331138783,2,0
26,MalcolmX-TheHarlemHateGang,2,2.216666667,2,2.04597154,2,0
19,MalcolmX-TheHarlemHateGang,2,2.37,2,2.095472474,2,0
31,MalcolmX-TheHarlemHateGang,2,2.456666667,2,1.935189719,2,0
23,MalcolmX-TheHarlemHateGang,2,2.516666667,2,1.844355412,2,0
6,MalcolmX-TheHarlemHateGang,2,1.963333333,2,1.841778218,2,0
18,MalcolmX-TheHarlemHateGang,2,2.266666667,2,1.796981824,2,0
32,MalcolmX-TheHarlemHateGang,2,2.386666667,2,2.027531277,2,0
3,MalcolmX-TheHarlemHateGang,2,2.113333333,2,1.885072612,2,0
24,MalcolmX-TheHarlemHateGang,2,2.14,2,1.737666053,2,0
5,MalcolmX-TheHarlemHateGang,2,2.286666667,2,2.081034949,2,0
15,MalcolmX-TheHarlemHateGang,2,2.156666667,2,1.978494454,2,0
3,MalcolmX-TheHarlemHateGang,2,2.073333333,2,1.69283046,2,0
24,MalcolmX-TheHarlemHateGang,2,2.23,2,1.857646377,2,0
3,MalcolmX-TheHarlemHateGang,2,2.183333333,2,1.889388495,2,0
13,MalcolmX-TheHarlemHateGang,2,2.353333333,2,1.864794568,2,0
23,MalcolmX-TheHarlemHateGang,2,2.72,2,2.013596578,2,0
24,MalcolmX-TheHarlemHateGang,2,2.11,2,1.889567455,2,0
17,MalcolmX-TheHarlemHateGang,2,2.08,2,1.624347484,2,0
24,MalcolmX-TheHarlemHateGang,2,2.683333333,2,2.086829201,2,0
28,MalcolmX-TheHarlemHateGang,2,2.336666667,2,1.871243003,2,0
18,MalcolmX-TheHarlemHateGang,2,2.253333333,2,1.794886858,2,0
30,MalcolmX-TheHarlemHateGang,2,2.043333333,2,1.895281423,2,0
21,MalcolmX-TheHarlemHateGang,2,2.276666667,2,2.130466756,2,0
17,MalcolmX-TheHarlemHateGang,2,2.243333333,2,1.860101698,2,0
30,MalcolmX-TheHarlemHateGang,2,2.433333333,2,1.89925973,2,0
21,MalcolmX-TheHarlemHateGang,2,2.473333333,2,2.037991436,2,0
20,MalcolmX-TheHarlemHateGang,2,2.076666667,2,1.977037428,2,0
22,MalcolmX-TheHarlemHateGang,2,2.276666667,2,1.955793275,2,0
25,MalcolmX-TheHarlemHateGang,2,2.32,2,1.684997032,2,0
27,MalcolmX-TheHarlemHateGang,2,2.263333333,2,1.294002211,2,0
6,piper94 07-10-94,2,3.39,2,2.7064505,3,0
9,piper94 07-10-94,2,3.58,2,3.13590237,2,0
5,piper94 07-10-94,2,3.413333333,2,2.867765831,2,0
8,piper94 07-10-94,2,3.786666667,2,3.578713449,2,0
10,piper94 07-10-94,2,3.406666667,2,3.028372755,2,0
5,piper94 07-10-94,2,3.023333333,2,2.82455142,4,0
6,piper94 07-10-94,2,3.22,2,3.388346329,2,0
3,piper94 09-11-94,2,4.48,2,4.083498214,7,0
22,piper95 12-03-95,2,4.45,2,2.773865871,2,0
11,SS03,2,3.563333333,2,1.890305428,1,0
9,SS03,2,3.806666667,2,3.063686483,2,0
16,SS03,2,3.18,2,2.301333298,1,0
13,SS03,2,3.436666667,2,3.127667303,3,0
12,SS03,2,3.6,2,2.51506383,1,0
14,SS06,2,2.39,2,3.402023972,3,0
22,SS07,2,2.846666667,2,2.47866112,1,0
26,SS07,2,3.353333333,2,2.292351035,1,0
16,SS07,2,3.51,2,2.50821184,1,0
25,SS07,2,2.55,2,1.929369548,1,0
17,SS07,2,3.2,2,2.416997097,4,0
3,SS07,2,3.21,2,1.963522404,1,0
23,SS07,2,2.616666667,2,1.706613143,1,0
18,SS07,2,2.873333333,2,2.048821232,3,0
26,SS07,2,3.4,2,1.705884604,1,0
20,SS07,2,2.576666667,2,2.122830877,3,0
13,SS09,2,2.83,2,2.745846966,3,0
18,SS09,2,2.95,2,3.545089562,3,0
13,SS09,2,2.806666667,2,2.647188029,3,0
10,SS09,2,2.716666667,2,3.136366998,3,0
11,SS09,2,3.39,2,3.152103533,3,0
12,SS09,2,2.72,2,3.700176749,3,0
13,SS09,2,2.7,2,3.131748062,3,0
14,SS09,2,3.226666667,2,2.7166663,3,0
9,SS09,2,2.296666667,2,2.722826404,3,0
12,SS09,2,2.676666667,2,2.752919544,3,0
11,SS09,2,2.886666667,2,2.611192587,3,0
13,SS09,2,2.436666667,2,3.257155275,3,0
11,SS09,2,2.823333333,2,2.785246321,3,0
12,SS09,2,2.776666667,2,3.144893702,3,0
16,SS09,2,2.933333333,2,2.777709991,3,0
12,SS09,2,2.75,2,2.994552906,3,0
3,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,2.283333333,2,2.265347208,1,0
9,SS08,1,2.083333333,1,2.241463788,2,0
8,SS08,1,2.67,1,2.817725072,1,0
9,SS08,1,2.533333333,1,2.885510565,1,0
10,SS08,1,1.96,1,2.30411036,2,0
9,SS08,1,2.42,1,2.119100949,1,0
17,SS08,1,2.606666667,1,2.394567893,1,0
6,SS08,1,2.066666667,1,2.101059526,2,0
9,SS08,1,2.38,1,2.43529361,1,0
12,SS08,1,2.54,1,2.574901196,3,0
10,SS08,1,2.73,1,2.119569516,2,0
8,SS08,1,2.013333333,1,1.953509395,2,0
10,SS08,1,2.896666667,1,2.259866242,1,0
30,SS10,1,2.046666667,1,1.38540854,1,0
31,SS10,1,2.2,1,1.933316392,3,0
24,SS10,1,2.23,1,1.713788434,3,0
22,SS10,1,2.303333333,1,1.585777352,1,0
25,SS10,1,2.693333333,1,1.691095911,1,0
25,SS10,1,2.646666667,1,1.726895476,1,0
29,SS11,1,1.886666667,1,1.60111957,1,0
18,SS11,1,2.09,1,1.953407324,1,0
22,SS11,1,2.01,1,1.971544755,1,0
12,SS12,1,1.993333333,1,1.614315831,1,0
14,SS12,1,1.91,1,1.29524599,1,0
9,SS13,1,2.486666667,1,3.101477024,5,0
6,YV11,8,3.823333333,7,3.87818746,3,-1
7,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.173333333,5,3.094902019,3,-1
10,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.113333333,5,3.552523819,3,-1
4,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.086666667,5,3.225291381,3,-1
29,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.316666667,5,3.524581594,3,-1
28,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.196666667,5,3.595960851,3,-1
11,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.336666667,5,3.02524784,5,-1
8,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.293333333,5,3.511508465,3,-1
9,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.426666667,5,3.012580776,3,-1
9,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.173333333,5,3.29669362,3,-1
25,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.563333333,5,3.777446257,5,-1
8,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",6,3.553333333,5,3.26338515,3,-1
17,journal.02.04.09,6,4.303333333,5,4.75024053,5,-1
19,journal.02.04.09,6,4.636666667,5,4.256993018,5,-1
26,journal.02.04.09,6,4.08,5,4.625259547,5,-1
12,journal.02.04.09,6,4.463333333,5,4.321569737,3,-1
14,journal.02.04.09,6,4.323333333,5,4.630765721,5,-1
17,journal.02.04.09,6,4.67,5,4.177252912,3,-1
28,journal.02.04.09,6,5.096666667,5,4.549183412,3,-1
26,YV08,6,4.713333333,5,4.454795878,5,-1
19,YV08,6,4.353333333,5,4.588139408,5,-1
3,YV08,6,4.243333333,5,4.616305657,5,-1
1,YV08,6,4.033333333,5,4.408787187,5,-1
17,YV08,6,4.37,5,5.024141817,5,-1
0,YV08,6,4.756666667,5,4.415155215,5,-1
19,YV08,6,4.11,5,4.793133779,5,-1
23,YV08,6,4.28,5,4.84005795,5,-1
12,YV08,6,4.796666667,5,5.009070814,5,-1
13,YV08,6,4.52,5,4.470122889,5,-1
22,YV08,6,4.53,5,4.188861975,3,-1
2,YV08,6,4.383333333,5,4.79256515,5,-1
20,YV08,6,4.233333333,5,4.648941555,5,-1
1,YV08,6,4.306666667,5,4.53241067,5,-1
28,YV08,6,4.61,5,5.04624948,5,-1
17,YV08,6,4.853333333,5,4.850959969,5,-1
0,YV08,6,4.236666667,5,4.753884993,5,-1
28,YV08,6,3.933333333,5,4.710886725,5,-1
25,YV08,6,4.566666667,5,4.573452738,5,-1
0,YV08,6,4.283333333,5,4.671571248,3,-1
12,YV08,6,4.48,5,4.528025829,5,-1
24,YV08,6,4.813333333,5,4.600425693,5,-1
1,YV08,6,3.756666667,5,4.453606394,5,-1
0,YV08,6,3.97,5,4.581151752,5,-1
14,YV08,6,3.75,5,4.500548923,5,-1
1,YV08,6,4.023333333,5,4.776071237,5,-1
0,YV08,6,4.22,5,4.692942525,5,-1
1,YV08,6,3.973333333,5,4.752646887,5,-1
15,YV08,6,4.716666667,5,4.385614088,5,-1
16,YV08,6,4.84,5,4.747620723,5,-1
29,YV08,6,4.533333333,5,5.14542771,5,-1
27,"2003-01-05 A Simple Faith, Rev. Mark Belletini.htm",5,4.103333333,4,4.274621806,4,-1
28,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.396666667,4,4.60836008,5,-1
30,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.283333333,4,4.838974116,5,-1
18,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.116666667,4,4.298709767,5,-1
13,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.03,4,4.939599371,5,-1
20,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.336666667,4,4.508782017,5,-1
23,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.313333333,4,4.614072644,2,-1
0,214.html,5,4.936666667,4,5.443698555,3,-1
5,214.html,5,3.946666667,4,4.502705917,5,-1
