,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,rank,groupName
19,PastorAnderson155,0.022934537246,0.016884875846500003,1.0,0.0,0.0992366412214,474.0,0.7236641221369999,0.00893905191874,0.020135440180599998,0.012550790067700001,0.0167042889391,0.026455981941299996,0.00361173814898,0.016975169300200002,0.09878103837470001,0.835376327645,0.6837484390620001,1,Anderson
20,SeaShepherds400,0.0275229357798,0.033639143730900004,0.0,1.0,0.456140350877,34.0,0.59649122807,0.00407747196738,0.0,0.00407747196738,0.03465851172269999,0.011213047910299999,0.0,0.009174311926610001,0.399592252803,0.525727672303,0.435722730111,2,Shepherd
21,Rabbinic011,0.017478616586099997,0.013387876533999999,1.0,0.0,0.111731843575,98.0,0.54748603352,0.00334696913351,0.00446262551134,0.0137597619933,0.00632205280774,0.0345853477129,0.017478616586099997,0.0111565637784,0.252138341391,0.7491753741480001,0.625942459974,4,Rabbinic
22,Rabbinic032,0.020576131687200003,0.0216049382716,0.0,1.0,0.07586206896549999,66.0,0.455172413793,0.00102880658436,0.00102880658436,0.00617283950617,0.0123456790123,0.0432098765432,0.00411522633745,0.015432098765399999,0.294238683128,0.7325721600749999,0.426810339983,4,Rabbinic
23,PastorAnderson072,0.0220511025551,0.0122506125306,1.0,0.0,0.18238993710700002,122.0,0.767295597484,0.0154007700385,0.018550927546400003,0.014000700035,0.0126006300315,0.0115505775289,0.00105005250263,0.0259012950648,0.173258662933,0.214488475609,0.614453147722,1,Anderson
24,Unitarian145,0.0243632336656,0.0190476190476,1.0,0.0,0.0659898477157,233.0,0.591370558376,0.0148394241417,0.0104097452935,0.0423034330011,0.00863787375415,0.003986710963459999,0.00996677740864,0.012624584717600001,0.2569213732,0.830149606384,0.522406007885,7,Unitarian
25,JohnPiper265,0.0205106739221,0.010883214734200002,1.0,0.0,0.313559322034,83.0,0.703389830508,0.0121389702805,0.0025115110925100002,0.00460443700293,0.00460443700293,0.0334868145668,0.0,0.00795311845961,0.191712013395,-0.0926778429346,0.758122466128,4,JohnPiper
26,MehrBaba263,0.04625,0.03375,1.0,0.0,0.304347826087,21.0,0.9130434782610001,0.09125,0.0,0.00125,0.0,0.03,0.0,0.005,0.37125,-0.8120860518709999,0.655861674063,5,MehrBaba
27,Rabbinic029,0.0115340253749,0.012302960399799999,0.0,1.0,0.07407407407410001,88.0,0.465608465608,0.00499807766244,0.00422914263745,0.00692041522491,0.0211457131872,0.0184544405998,0.0023068050749699997,0.0203767781622,0.259900038447,0.744698572384,0.588657914172,4,Rabbinic
28,Shepherd726,0.029976019184699998,0.0363709032774,0.0,1.0,0.054474708171199995,154.0,0.599221789883,0.020383693045599997,0.0219824140687,0.0231814548361,0.0159872102318,0.0227817745803,0.00519584332534,0.00759392486011,0.26258992805799997,0.11081995572100001,0.6398759516870001,2,Shepherd
29,Rabbinic034,0.0189086980011,0.015667206915200002,1.0,0.0,0.11811023622000001,48.0,0.37795275590599997,0.0010804970286300002,0.0027012425715799994,0.00864397622907,0.0032414910859,0.0248514316586,0.0054024851431700004,0.011345218800600002,0.287952458131,0.7803123704359999,0.653428353991,4,Rabbinic
30,MehrBaba005,0.0322580645161,0.027073732718899998,1.0,0.0,0.240963855422,47.0,0.566265060241,0.00115207373272,0.00172811059908,0.000576036866359,0.00633640552995,0.00979262672811,0.0,0.023617511520700005,0.360023041475,-0.320093285083,0.561482419948,6,MehrBaba
31,MehrBaba048,0.0265957446809,0.0205167173252,1.0,0.0,0.24786324786299999,109.0,0.931623931624,0.0015197568389100002,0.0102583586626,0.061170212766,0.00835866261398,0.030395136778099997,0.00265957446809,0.00759878419453,0.300531914894,0.740779133013,0.684362316009,6,MehrBaba
32,PastorAnderson044,0.0290807799443,0.00924791086351,1.0,0.0,0.0233837689133,587.0,0.8074277854199999,0.019721448468,0.0428969359331,0.024066852367700002,0.0245125348189,0.00657381615599,0.000557103064067,0.0152646239554,0.09325905292480001,0.13675653576,0.778214016319,2,Anderson
33,PastorAnderson093,0.029562847258599995,0.021385889506200004,1.0,0.0,0.08586762075130001,454.0,0.8121645796060001,0.0240067092987,0.0194988992557,0.0162490827131,0.0160394171297,0.0230632141734,0.0,0.020127896005900002,0.100534647238,0.787824439903,0.581100387295,1,Anderson
34,Rabbinic004,0.0113683340223,0.019429516329099998,0.0,1.0,0.130057803468,169.0,0.488439306358,0.00248036378669,0.0031004547333599998,0.00764778834229,0.013848697808999999,0.037825547747,0.00020669698222400003,0.021289789169099998,0.218478710211,0.788221879489,0.736617886461,4,Rabbinic
35,JohnPiper104,0.0242326332795,0.0142164781906,1.0,0.0,0.10045662100500001,157.0,0.7168949771690001,0.013247172859499999,0.022294022617099996,0.016801292407100002,0.00743134087237,0.0210016155089,0.00032310177705999996,0.0158319870759,0.196445880452,0.23783238768000003,0.734805005163,5,JohnPiper
36,ISIS008,0.012484394506899999,0.024656679151099998,0.0,1.0,0.340425531915,73.0,0.776595744681,0.00936329588015,0.00905118601748,0.0043695380774,0.0159176029963,0.0149812734082,0.0,0.0121722846442,0.258114856429,0.770629745621,0.760259101524,1,ISIS
37,DorothyDay070,0.0296540362438,0.010708401976900001,1.0,0.0,0.152542372881,44.0,0.745762711864,0.013179571663899999,0.00247116968699,0.00988467874794,0.00494233937397,0.0304777594728,0.00658978583196,0.010708401976900001,0.383031301483,-0.645086303628,0.666846462052,5,DorothyDay
38,Rabbinic055,0.022247254294599998,0.013235708251200002,1.0,0.0,0.0688524590164,139.0,0.45573770491800003,0.00225288651084,0.0025344973246999997,0.0143621515066,0.0208392002253,0.03660940580119999,0.000563221627711,0.0188679245283,0.242748521543,0.751800001247,0.608245815243,4,Rabbinic
39,DorothyDay383,0.0506155950752,0.012311901504799999,1.0,0.0,0.181818181818,33.0,0.75,0.0424076607387,0.023255813953499998,0.024623803009599998,0.012311901504799999,0.006839945280439999,0.0013679890560899998,0.012311901504799999,0.415868673051,-0.811937493102,0.594782154279,5,DorothyDay
40,MehrBaba213,0.029362416107400004,0.0240492170022,1.0,0.0,0.316582914573,155.0,0.778894472362,0.00027964205816600004,0.0067114093959700005,0.006991051454140001,0.0033557046979899997,0.049496644295300006,0.017897091722599998,0.005033557046979999,0.240492170022,0.8243638406389999,0.6679045501259999,4,MehrBaba
41,ISIS003,0.0363636363636,0.025,1.0,0.0,0.255813953488,21.0,0.488372093023,0.00227272727273,0.006818181818180001,0.0,0.022727272727299998,0.0113636363636,0.0,0.00795454545455,0.40909090909100004,0.466383773786,0.678686304801,1,ISIS
